frame	time_s	dir	data
40317	78.005549	OUT	050101d8f50000000f09000200000000000000000060f000ffff000000000000000000f601000000000000000000000000000000000000000000000000000000
40319	78.008658	IN 	050001d8f50000000f09000200000000000000000060f000ffffff0000000000000000f60100000000000000e0011a021c000601d8f5003e3a0000224080da02
40356	78.068252	OUT	050101d8f50000000f09000200000000000000000060f000ffff000000000000000000f601000000000000000000000000000000000000000000000000000000
40360	78.071655	IN 	050001d8f50000000f09000200000000000000000060f000ffffff0000000000000000f60100000000000000e001490406000601d8f5003e3a0000220080da02
40393	78.126026	OUT	050101d8f50000000f09000200000000000000000060f000ffff000000000000000000f601000000000000000000000000000000000000000000000000000000
40395	78.129660	IN 	050001d8f50000000f09000200000000000000000060f000ffffff0000000000000000f60100000000000000e001d9011e000601d8f5003e3a0000224080da02
40435	78.193235	OUT	050101d8f50000000f09000200000000000000000060f000ffff000000000000000000f601000000000000000000000000000000000000000000000000000000
40447	78.196659	IN 	050001d8f50000000f09000200000000000000000060f000ffffff0000000000000000f60100000000000000e001d9011e000601d8f5003e3a0000224080da02
40489	78.256125	OUT	050101d8f50000000f09000200000000000000000060f000ffff000000000000000000f601000000000000000000000000000000000000000000000000000000
40491	78.259660	IN 	050001d8f50000000f09000200000000000000000060f000ffffff0000000000000000f60100000000000000e00192043d000601d8f5003e3a0000220080da02
40528	78.318154	OUT	050101d8f50000000f09000200000000000000000060f000ffff000000000000000000f601000000000000000000000000000000000000000000000000000000
40532	78.321658	IN 	050001d8f50000000f09000200000000000000000060f000ffffff0000000000000000f60100000000000000e00192043d000601d8f5003e3a0000220080da02
40559	78.380929	OUT	050101d8f50000000f09000200000000000000000060f000ffff000000000000000000f601000000000000000000000000000000000000000000000000000000
40561	78.383659	IN 	050001d8f50000000f09000200000000000000000060f000ffffff0000000000000000f60100000000000000e0017b0111000601d8f5003e3a0000224080da02
40601	78.443951	OUT	050101d8f50000000f09000200000000000000000060f000ffff000000000000000000f601000000000000000000000000000000000000000000000000000000
40607	78.446659	IN 	050001d8f50000000f09000200000000000000000060f000ffffff0000000000000000f60100000000000000e00146010b000601d8f5003e3a0000220080da02
40637	78.506517	OUT	050101d8f50000000f09000200000000000000000060f000ffff000000000000000000f601000000000000000000000000000000000000000000000000000000
40639	78.509660	IN 	050001d8f50000000f09000200000000000000000060f000ffffff0000000000000000f60100000000000000e00146010b000601d8f5003e3a0000220080da02
40672	78.562479	OUT	050101d8f50000000f09000200000000000000000060f000ffff000000000000000000f601000000000000000000000000000000000000000000000000000000
40676	78.565661	IN 	050001d8f50000000f09000200000000000000000060f000ffffff0000000000000000f60100000000000000e0013c0218000601d8f5003e3a0000224080da02
40707	78.628166	OUT	050101d8f50000000f09000200000000000000000060f000ffff000000000000000000f601000000000000000000000000000000000000000000000000000000
40709	78.631661	IN 	050001d8f50000000f09000200000000000000000060f000ffffff0000000000000000f60100000000000000e001050328000601d8f5003e3a0000220080da02
40748	78.692672	OUT	050101d8f50000000f09000200000000000000000060f000ffff000000000000000000f601000000000000000000000000000000000000000000000000000000
40752	78.695662	IN 	050001d8f50000000f09000200000000000000000060f000ffffff0000000000000000f60100000000000000e001050328000601d8f5003e3a0000220080da02
40785	78.755652	OUT	050101d8f50000000f09000200000000000000000060f000ffff000000000000000000f601000000000000000000000000000000000000000000000000000000
40805	78.758662	IN 	050001d8f50000000f09000200000000000000000060f000ffffff0000000000000000f60100000000000000e001290325000601d8f5003e3a0000224080da02
40848	78.818379	OUT	050101d8f50000000f09000200000000000000000060f000ffff000000000000000000f601000000000000000000000000000000000000000000000000000000
40852	78.821664	IN 	050001d8f50000000f09000200000000000000000060f000ffffff0000000000000000f60100000000000000e001290325000601d8f5003e3a0000224080da02
40879	78.881635	OUT	050101d8f50000000f09000200000000000000000060f000ffff000000000000000000f601000000000000000000000000000000000000000000000000000000
40881	78.884667	IN 	050001d8f50000000f09000200000000000000000060f000ffffff0000000000000000f60100000000000000e0018c0210000601d8f5003e3a0000220080da02
40918	78.944357	OUT	050101d8f50000000f09000200000000000000000060f000ffff000000000000000000f601000000000000000000000000000000000000000000000000000000
40924	78.947664	IN 	050001d8f50000000f09000200000000000000000060f000ffffff0000000000000000f60100000000000000e001990213000601d8f5003e3a0000224080da02
40951	79.005206	OUT	050101d8f50000000f09000200000000000000000060f000ffff000000000000000000f601000000000000000000000000000000000000000000000000000000
40953	79.008666	IN 	050001d8f50000000f09000200000000000000000060f000ffffff0000000000000000f60100000000000000e001990213000601d8f5003e3a0000224080da02
40994	79.069733	OUT	050101d8f50000000f09000200000000000000000060f000ffff000000000000000000f601000000000000000000000000000000000000000000000000000000
40998	79.072665	IN 	050001d8f50000000f09000200000000000000000060f000ffffff0000000000000000f60100000000000000e001e10007000601d8f5003e3a0000220080da02
41024	79.123835	OUT	050101d8f50000000f09000200000000000000000060f000ffff000000000000000000f601000000000000000000000000000000000000000000000000000000
41028	79.126668	IN 	050001d8f50000000f09000200000000000000000060f000ffffff0000000000000000f60100000000000000e001e10007000601d8f5003e3a0000220080da02
41075	79.195438	OUT	050101d8f50000000f09000200000000000000000060f000ffff000000000000000000f601000000000000000000000000000000000000000000000000000000
41085	79.198665	IN 	050001d8f50000000f09000200000000000000000060f000ffffff0000000000000000f60100000000000000e001d4010f000601d8f5003e3a0000224080da02
41127	79.258507	OUT	050101d8f50000000f09000200000000000000000060f000ffff000000000000000000f601000000000000000000000000000000000000000000000000000000
41129	79.261669	IN 	050001d8f50000000f09000200000000000000000060f000ffffff0000000000000000f60100000000000000e001020321000601d8f5003e3a0000220080da02
41166	79.320353	OUT	050101d8f50000000f09000200000000000000000060f000ffff000000000000000000f601000000000000000000000000000000000000000000000000000000
41170	79.323813	IN 	050001d8f50000000f09000200000000000000000060f000ffffff0000000000000000f60100000000000000e001020321000601d8f5003e3a0000220080da02
41197	79.383325	OUT	050101d8f50000000f09000200000000000000000060f000ffff000000000000000000f601000000000000000000000000000000000000000000000000000000
41201	79.386671	IN 	050001d8f50000000f09000200000000000000000060f000ffffff0000000000000000f60100000000000000e001f3011f000601d8f5003e3a0000224080da02
41238	79.447192	OUT	050101d8f50000000f09000200000000000000000060f000ffff000000000000000000f601000000000000000000000000000000000000000000000000000000
41242	79.450672	IN 	050001d8f50000000f09000200000000000000000060f000ffffff0000000000000000f60100000000000000e001340224000601d8f5003e3a0000220080da02
41275	79.505282	OUT	050101d8f50000000f09000200000000000000000060f000ffff000000000000000000f601000000000000000000000000000000000000000000000000000000
41277	79.508673	IN 	050001d8f50000000f09000200000000000000000060f000ffffff0000000000000000f60100000000000000e001340224000601d8f5003e3a0000220080da02
41306	79.560299	OUT	050101d8f50000000f09000200000000000000000060f000ffff000000000000000000f601000000000000000000000000000000000000000000000000000000
41310	79.563670	IN 	050001d8f50000000f09000200000000000000000060f000ffffff0000000000000000f60100000000000000e001a90233000601d8f5003e3a0000224080da02
41343	79.622509	OUT	050101d8f50000000f09000200000000000000000060f000ffff000000000000000000f601000000000000000000000000000000000000000000000000000000
41347	79.625671	IN 	050001d8f50000000f09000200000000000000000060f000ffffff0000000000000000f60100000000000000e001a90233000601d8f5003e3a0000224080da02
41376	79.685532	OUT	050101d8f50000000f09000200000000000000000060f000ffff000000000000000000f601000000000000000000000000000000000000000000000000000000
41380	79.688670	IN 	050001d8f50000000f09000200000000000000000060f000ffffff0000000000000000f60100000000000000e001ff010b000601d8f5003e3a0000220080da02
41415	79.749415	OUT	050101d8f50000000f09000200000000000000000060f000ffff000000000000000000f601000000000000000000000000000000000000000000000000000000
41417	79.752674	IN 	050001d8f50000000f09000200000000000000000060f000ffffff0000000000000000f60100000000000000e00177010d000601d8f5003e3a0000224080da02
41476	79.812454	OUT	050101d8f50000000f09000200000000000000000060f000ffff000000000000000000f601000000000000000000000000000000000000000000000000000000
41482	79.815673	IN 	050001d8f50000000f09000200000000000000000060f000ffffff0000000000000000f60100000000000000e00177010d000601d8f5003e3a0000224080da02
41515	79.874269	OUT	050101d8f50000000f09000200000000000000000060f000ffff000000000000000000f601000000000000000000000000000000000000000000000000000000
41519	79.877675	IN 	050001d8f50000000f09000200000000000000000060f000ffffff0000000000000000f60100000000000000e001f80130000601d8f5003e3a0000220080da02
41548	79.935289	OUT	050101d8f50000000f09000200000000000000000060f000ffff000000000000000000f601000000000000000000000000000000000000000000000000000000
41552	79.938677	IN 	050001d8f50000000f09000200000000000000000060f000ffffff0000000000000000f60100000000000000e0010c042d000601d8f5003e3a0000224080da02
41587	79.999844	OUT	050101d8f50000000f09000200000000000000000060f000ffff000000000000000000f601000000000000000000000000000000000000000000000000000000
41589	80.002677	IN 	050001d8f50000000f09000200000000000000000060f000ffffff0000000000000000f60100000000000000e0010c042d000601d8f5003e3a0000224080da02
41618	80.062224	OUT	050101d8f50000000f09000200000000000000000060f000ffff000000000000000000f601000000000000000000000000000000000000000000000000000000
41624	80.065677	IN 	050001d8f50000000f09000200000000000000000060f000ffffff0000000000000000f60100000000000000e001b50220000601d8f5003e3a0000220080da02
41659	80.125754	OUT	050101d8f50000000f09000200000000000000000060f000ffff000000000000000000f601000000000000000000000000000000000000000000000000000000
41661	80.128675	IN 	050001d8f50000000f09000200000000000000000060f000ffffff0000000000000000f60100000000000000e001b50220000601d8f5003e3a0000220080da02
41696	80.187475	OUT	050101d8f50000000f09000200000000000000000060f000ffff000000000000000000f601000000000000000000000000000000000000000000000000000000
41700	80.190677	IN 	050001d8f50000000f09000200000000000000000060f000ffffff0000000000000000f60100000000000000e00198043c000601d8f5003e3a0000224080da02
41759	80.250071	OUT	050101d8f50000000f09000200000000000000000060f000ffff000000000000000000f601000000000000000000000000000000000000000000000000000000
41761	80.253677	IN 	050001d8f50000000f09000200000000000000000060f000ffffff0000000000000000f60100000000000000e0010c0220000601d8f5003e3a0000220080da02
41790	80.312988	OUT	050101d8f50000000f09000200000000000000000060f000ffff000000000000000000f601000000000000000000000000000000000000000000000000000000
41796	80.315676	IN 	050001d8f50000000f09000200000000000000000060f000ffffff0000000000000000f60100000000000000e0010c0220000601d8f5003e3a0000220080da02
41829	80.374438	OUT	050101d8f50000000f09000200000000000000000060f000ffff000000000000000000f601000000000000000000000000000000000000000000000000000000
41833	80.377680	IN 	050001d8f50000000f09000200000000000000000060f000ffffff0000000000000000f60100000000000000e001be0115000601d8f5003e3a0000224080da02
41862	80.437247	OUT	050101d8f50000000f09000200000000000000000060f000ffff000000000000000000f601000000000000000000000000000000000000000000000000000000
41866	80.440682	IN 	050001d8f50000000f09000200000000000000000060f000ffffff0000000000000000f60100000000000000e001430311000601d8f5003e3a0000220080da02
41907	80.499994	OUT	050101d8f50000000f09000200000000000000000060f000ffff000000000000000000f601000000000000000000000000000000000000000000000000000000
41909	80.502684	IN 	050001d8f50000000f09000200000000000000000060f000ffffff0000000000000000f60100000000000000e001430311000601d8f5003e3a0000220080da02
41938	80.562412	OUT	050101d8f50000000f09000200000000000000000060f000ffff000000000000000000f601000000000000000000000000000000000000000000000000000000
41944	80.565679	IN 	050001d8f50000000f09000200000000000000000060f000ffffff0000000000000000f60100000000000000e001e5022d000601d8f5003e3a0000224080da02
41979	80.625908	OUT	050101d8f50000000f09000200000000000000000060f000ffff000000000000000000f601000000000000000000000000000000000000000000000000000000
41981	80.628680	IN 	050001d8f50000000f09000200000000000000000060f000ffffff0000000000000000f60100000000000000e001e5022d000601d8f5003e3a0000224080da02
42010	80.688541	OUT	050101d8f50000000f09000200000000000000000060f000ffff000000000000000000f601000000000000000000000000000000000000000000000000000000
42014	80.691684	IN 	050001d8f50000000f09000200000000000000000060f000ffffff0000000000000000f60100000000000000e001d30221000601d8f5003e3a0000220080da02
42049	80.751743	OUT	050101d8f50000000f09000200000000000000000060f000ffff000000000000000000f601000000000000000000000000000000000000000000000000000000
42051	80.754689	IN 	050001d8f50000000f09000200000000000000000060f000ffffff0000000000000000f60100000000000000e001a30221000601d8f5003e3a0000224080da02
42104	80.812570	OUT	050101d8f50000000f09000200000000000000000060f000ffff000000000000000000f601000000000000000000000000000000000000000000000000000000
42108	80.815683	IN 	050001d8f50000000f09000200000000000000000060f000ffffff0000000000000000f60100000000000000e001a30221000601d8f5003e3a0000224080da02
42151	80.875643	OUT	050101d8f50000000f09000200000000000000000060f000ffff000000000000000000f601000000000000000000000000000000000000000000000000000000
42153	80.878681	IN 	050001d8f50000000f09000200000000000000000060f000ffffff0000000000000000f60100000000000000e001a00006000601d8f5003e3a0000220080da02
42182	80.939522	OUT	050101d8f50000000f09000200000000000000000060f000ffff000000000000000000f601000000000000000000000000000000000000000000000000000000
42186	80.942684	IN 	050001d8f50000000f09000200000000000000000060f000ffffff0000000000000000f60100000000000000e0011b010b000601d8f5003e3a0000224080da02
42221	81.003211	OUT	050101d8f50000000f09000200000000000000000060f000ffff000000000000000000f601000000000000000000000000000000000000000000000000000000
42225	81.006683	IN 	050001d8f50000000f09000200000000000000000060f000ffffff0000000000000000f60100000000000000e0011b010b000601d8f5003e3a0000224080da02
42254	81.066425	OUT	050101d8f50000000f09000200000000000000000060f000ffff000000000000000000f601000000000000000000000000000000000000000000000000000000
42258	81.069683	IN 	050001d8f50000000f09000200000000000000000060f000ffffff0000000000000000f60100000000000000e001fe011d000601d8f5003e3a0000220080da02
42293	81.127676	OUT	050101d8f50000000f09000200000000000000000060f000ffff000000000000000000f601000000000000000000000000000000000000000000000000000000
42295	81.130688	IN 	050001d8f50000000f09000200000000000000000060f000ffffff0000000000000000f60100000000000000e001fe011d000601d8f5003e3a0000220080da02
42330	81.190509	OUT	050101d8f50000000f09000200000000000000000060f000ffff000000000000000000f601000000000000000000000000000000000000000000000000000000
42334	81.193685	IN 	050001d8f50000000f09000200000000000000000060f000ffffff0000000000000000f60100000000000000e0010c042c000601d8f5003e3a0000224080da02
42403	81.251548	OUT	050101d8f50000000f09000200000000000000000060f000ffff000000000000000000f601000000000000000000000000000000000000000000000000000000
42405	81.254686	IN 	050001d8f50000000f09000200000000000000000060f000ffffff0000000000000000f60100000000000000e001a50110000601d8f5003e3a0000220080da02
42452	81.315355	OUT	050101d8f50000000f09000200000000000000000060f000ffff000000000000000000f601000000000000000000000000000000000000000000000000000000
42458	81.318685	IN 	050001d8f50000000f09000200000000000000000060f000ffffff0000000000000000f60100000000000000e001a50110000601d8f5003e3a0000220080da02
42505	81.377928	OUT	050101d8f50000000f09000200000000000000000060f000ffff000000000000000000f601000000000000000000000000000000000000000000000000000000
42507	81.380690	IN 	050001d8f50000000f09000200000000000000000060f000ffffff0000000000000000f60100000000000000e0016b0116000601d8f5003e3a0000224080da02
42536	81.440352	OUT	050101d8f50000000f09000200000000000000000060f000ffff000000000000000000f601000000000000000000000000000000000000000000000000000000
42540	81.443688	IN 	050001d8f50000000f09000200000000000000000060f000ffffff0000000000000000f60100000000000000e001690006000601d8f5003e3a0000220080da02
42575	81.503306	OUT	050101d8f50000000f09000200000000000000000060f000ffff000000000000000000f601000000000000000000000000000000000000000000000000000000
42579	81.506690	IN 	050001d8f50000000f09000200000000000000000060f000ffffff0000000000000000f60100000000000000e001690006000601d8f5003e3a0000220080da02
42618	81.565225	OUT	050101d8f50000000f09000200000000000000000060f000ffff000000000000000000f601000000000000000000000000000000000000000000000000000000
42622	81.568690	IN 	050001d8f50000000f09000200000000000000000060f000ffffff0000000000000000f60100000000000000e0012d031e000601d8f5003e3a0000224080da02
42657	81.626525	OUT	050101d8f50000000f09000200000000000000000060f000ffff000000000000000000f601000000000000000000000000000000000000000000000000000000
42659	81.629689	IN 	050001d8f50000000f09000200000000000000000060f000ffffff0000000000000000f60100000000000000e0012d031e000601d8f5003e3a0000224080da02
42686	81.685218	OUT	050101d8f50000000f09000200000000000000000060f000ffff000000000000000000f601000000000000000000000000000000000000000000000000000000
42690	81.688690	IN 	050001d8f50000000f09000200000000000000000060f000ffffff0000000000000000f60100000000000000e001970221000601d8f5003e3a0000220080da02
42727	81.750636	OUT	050101d8f50000000f09000200000000000000000060f000ffff000000000000000000f601000000000000000000000000000000000000000000000000000000
42729	81.753691	IN 	050001d8f50000000f09000200000000000000000060f000ffffff0000000000000000f60100000000000000e00119033f000601d8f5003e3a0000224080da02
42782	81.813094	OUT	050101d8f50000000f09000200000000000000000060f000ffff000000000000000000f601000000000000000000000000000000000000000000000000000000
42788	81.816691	IN 	050001d8f50000000f09000200000000000000000060f000ffffff0000000000000000f60100000000000000e00119033f000601d8f5003e3a0000224080da02
42829	81.875641	OUT	050101d8f50000000f09000200000000000000000060f000ffff000000000000000000f601000000000000000000000000000000000000000000000000000000
42831	81.878694	IN 	050001d8f50000000f09000200000000000000000060f000ffffff0000000000000000f60100000000000000e0012b052d000601d8f5003e3a0000220080da02
42872	81.939256	OUT	050101d8f50000000f09000200000000000000000060f000ffff000000000000000000f601000000000000000000000000000000000000000000000000000000
42878	81.942694	IN 	050001d8f50000000f09000200000000000000000060f000ffffff0000000000000000f60100000000000000e0012b052d000601d8f5003e3a0000220080da02
42929	82.001617	OUT	050101d8f50000000f09000200000000000000000060f000ffff000000000000000000f601000000000000000000000000000000000000000000000000000000
42931	82.004692	IN 	050001d8f50000000f09000200000000000000000060f000ffffff0000000000000000f60100000000000000e001520322000601d8f5003e3a0000224080da02
42972	82.065288	OUT	050101d8f50000000f09000200000000000000000060f000ffff000000000000000000f601000000000000000000000000000000000000000000000000000000
42978	82.068694	IN 	050001d8f50000000f09000200000000000000000060f000ffffff0000000000000000f60100000000000000e0011d0107000601d8f5003e3a0000220080da02
43019	82.125962	OUT	050101d8f50000000f09000200000000000000000060f000ffff000000000000000000f601000000000000000000000000000000000000000000000000000000
43021	82.128695	IN 	050001d8f50000000f09000200000000000000000060f000ffffff0000000000000000f60100000000000000e0011d0107000601d8f5003e3a0000220080da02
43050	82.189717	OUT	050101d8f50000000f09000200000000000000000060f000ffff000000000000000000f601000000000000000000000000000000000000000000000000000000
43054	82.192695	IN 	050001d8f50000000f09000200000000000000000060f000ffffff0000000000000000f60100000000000000e001440219000601d8f5003e3a0000224080da02
43119	82.251597	OUT	050101d8f50000000f09000200000000000000000060f000ffff000000000000000000f601000000000000000000000000000000000000000000000000000000
43121	82.254698	IN 	050001d8f50000000f09000200000000000000000060f000ffffff0000000000000000f60100000000000000e001e70114000601d8f5003e3a0000220080da02
43150	82.314337	OUT	050101d8f50000000f09000200000000000000000060f000ffff000000000000000000f601000000000000000000000000000000000000000000000000000000
43156	82.317697	IN 	050001d8f50000000f09000200000000000000000060f000ffffff0000000000000000f60100000000000000e001e70114000601d8f5003e3a0000220080da02
43191	82.376036	OUT	050101d8f50000000f09000200000000000000000060f000ffff000000000000000000f601000000000000000000000000000000000000000000000000000000
43193	82.378702	IN 	050001d8f50000000f09000200000000000000000060f000ffffff0000000000000000f60100000000000000e001350427000601d8f5003e3a0000224080da02
43222	82.437355	OUT	050101d8f50000000f09000200000000000000000060f000ffff000000000000000000f601000000000000000000000000000000000000000000000000000000
43226	82.440843	IN 	050001d8f50000000f09000200000000000000000060f000ffffff0000000000000000f60100000000000000e001350427000601d8f5003e3a0000224080da02
43261	82.500336	OUT	050101d8f50000000f09000200000000000000000060f000ffff000000000000000000f601000000000000000000000000000000000000000000000000000000
43263	82.503697	IN 	050001d8f50000000f09000200000000000000000060f000ffffff0000000000000000f60100000000000000e001980326000601d8f5003e3a0000220080da02
43298	82.561511	OUT	050101d8f50000000f09000200000000000000000060f000ffff000000000000000000f601000000000000000000000000000000000000000000000000000000
43300	82.564699	IN 	050001d8f50000000f09000200000000000000000060f000ffffff0000000000000000f60100000000000000e001190323000601d8f5003e3a0000224080da02
43341	82.625417	OUT	050101d8f50000000f09000200000000000000000060f000ffff000000000000000000f601000000000000000000000000000000000000000000000000000000
43343	82.628699	IN 	050001d8f50000000f09000200000000000000000060f000ffffff0000000000000000f60100000000000000e001190323000601d8f5003e3a0000224080da02
43376	82.687942	OUT	050101d8f50000000f09000200000000000000000060f000ffff000000000000000000f601000000000000000000000000000000000000000000000000000000
43380	82.690898	IN 	050001d8f50000000f09000200000000000000000060f000ffffff0000000000000000f60100000000000000e001be021d000601d8f5003e3a0000220080da02
43415	82.750297	OUT	050101d8f50000000f09000200000000000000000060f000ffff000000000000000000f601000000000000000000000000000000000000000000000000000000
43417	82.753701	IN 	050001d8f50000000f09000200000000000000000060f000ffffff0000000000000000f60100000000000000e001410112000601d8f5003e3a0000224080da02
43470	82.812594	OUT	050101d8f50000000f09000200000000000000000060f000ffff000000000000000000f601000000000000000000000000000000000000000000000000000000
43476	82.815700	IN 	050001d8f50000000f09000200000000000000000060f000ffffff0000000000000000f60100000000000000e001410112000601d8f5003e3a0000224080da02
43509	82.873972	OUT	050101d8f50000000f09000200000000000000000060f000ffff000000000000000000f601000000000000000000000000000000000000000000000000000000
43513	82.876703	IN 	050001d8f50000000f09000200000000000000000060f000ffffff0000000000000000f60100000000000000e001f60114000601d8f5003e3a0000220080da02
